ID_ELAPSED_TIME,ID_LHAND,ID_RHAND,ID_HAND,ID_LELBOW,ID_RELBOW,ID_GRIP_STRENGTH,ID_TCP,ID_STATUS
4.277973175048828,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","position: 
  x: 0.0
  y: 0.0
  z: 0.0
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0","position: 
  x: 0.0
  y: 0.0
  z: 0.0
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0",data: 0.0,"layout: 
  dim: []
  data_offset: 0
data: []",data: ''
6.278114557266235,"[0.16841487590908652, 0.23102028115513643, -0.0898141774845327, -0.2091781587682388, 0.06047486444756765, 0.08823818852851564, 0.9720089046657876]","[0.015720122171189267, -0.3179633970325299, -0.21095083742684434, 0.39893736631774535, 0.3886603366344273, -0.42864269512794684, 0.711377227915067]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08424640771861132,0.03440510153483531,data: 0.0,"(-0.27074041962623596, 0.6271396279335022, 0.050210949033498764, 2.113353729248047, -2.3118789196014404, 0.15378399193286896)",TO/active
6.3781163692474365,"[0.16910646441095864, 0.2306547926528894, -0.08983199933740636, -0.20997250145484134, 0.06011045332906322, 0.08754494947037551, 0.9719229207378537]","[0.018204341342061395, -0.320854963086548, -0.2104825845767893, 0.39699949227616677, 0.38754876011933825, -0.42810227511901966, 0.7133903585698007]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08400187623515848,0.03429447902416565,data: 0.0,"(-0.27037665247917175, 0.6300663352012634, 0.050039321184158325, 2.1138687133789062, -2.311292886734009, 0.1539778858423233)",TO/active
6.478137731552124,"[0.1699930597536038, 0.23011251425177648, -0.0894725108329416, -0.21120908639201813, 0.058893258114229595, 0.086753752740707, 0.9718004385466925]","[0.023233376696358606, -0.32514144062737654, -0.20937308660282922, 0.39510765184535385, 0.383996350100401, -0.426079382217486, 0.7175605247029591]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.083609958894476,0.03401015274551835,data: 0.0,"(-0.2715115547180176, 0.6335886120796204, 0.049713119864463806, 2.1142687797546387, -2.311335802078247, 0.1543315351009369)",TO/active
6.578123569488525,"[0.16967031426976323, 0.2292075942695425, -0.08986490025349968, -0.21256374437979153, 0.060275709281754006, 0.08593751120989496, 0.9714927882454267]","[0.031493515576830576, -0.3314618941092785, -0.2080755571807844, 0.3918659045535559, 0.3803803319730315, -0.42262303380421457, 0.7232853428589795]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0835188364056953,0.03357902146583546,data: 0.0,"(-0.27364382147789, 0.6382220983505249, 0.04974501207470894, 2.114368438720703, -2.3120455741882324, 0.15450622141361237)",TO/active
6.678122282028198,"[0.16904083630309036, 0.22965445439754764, -0.0899234857437173, -0.2119626702877789, 0.061131187242094535, 0.08651177498169857, 0.9715196946744632]","[0.038993671208642215, -0.33484452795102004, -0.20732628334815634, 0.38952616983862387, 0.3785654504705576, -0.41783029100287966, 0.7282687763740283]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08384290618447653,0.03307716155575382,data: 0.0,"(-0.2765524089336395, 0.6434633135795593, 0.049440059810876846, 2.1133084297180176, -2.3125338554382324, 0.15681584179401398)",TO/active
6.778125524520874,"[0.16739029435459432, 0.23095138917549413, -0.0900862968321015, -0.21017422005731712, 0.06222153461890352, 0.08867275504754203, 0.971644184033047]","[0.04431290483231279, -0.3371793842733, -0.2076078784936567, 0.38726212085469, 0.3797848406526324, -0.4144375117697212, 0.7307756655771346]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08444076017660836,0.03256541199705875,data: 0.0,"(-0.27968665957450867, 0.6495229601860046, 0.0492238812148571, 2.112628221511841, -2.3125998973846436, 0.1583654135465622)",TO/active
6.878116607666016,"[0.16579494813048679, 0.23154775373650735, -0.09041652621404771, -0.20980156335493552, 0.06424219333036771, 0.09043129574790304, 0.9714311222929206]","[0.04600949555308114, -0.33876042422906083, -0.20851042267890835, 0.38570758408178674, 0.3824941372356809, -0.41439589565051277, 0.7302081458256493]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08488661167084108,0.032267370160497445,data: 0.0,"(-0.28282225131988525, 0.6557538509368896, 0.04901380091905594, 2.1132442951202393, -2.3105885982513428, 0.15971927344799042)",TO/active
6.97811484336853,"[0.16383831733088922, 0.2314591968632258, -0.09097321687772823, -0.2096642948563004, 0.06671791812133418, 0.09142220189831493, 0.9712011037184982]","[0.046635537038918144, -0.3394176515030743, -0.2095419991717436, 0.3847014568685335, 0.38566818940194486, -0.41455677455795537, 0.7289770349158864]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08543582442736954,0.03205159330361099,data: 0.0,"(-0.28516823053359985, 0.6605725288391113, 0.04827669635415077, 2.1130635738372803, -2.308419942855835, 0.1620185226202011)",TO/active
7.07812237739563,"[0.16396463903945788, 0.23107140473199494, -0.09073242793681423, -0.21032582814037876, 0.06543522780263755, 0.09178949178822875, 0.9711106868821587]","[0.04701107979132131, -0.3384090605035104, -0.20971355662022578, 0.3862279487283799, 0.3853748561765724, -0.41397198035371097, 0.7286572523004085]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08525265139599984,0.031918353349632195,data: 0.0,"(-0.28672081232070923, 0.6633984446525574, 0.04732646048069, 2.1127874851226807, -2.3061985969543457, 0.16514909267425537)",TO/active
7.178117990493774,"[0.16387712388999096, 0.23060034674114138, -0.09087960697629789, -0.21176306923414764, 0.0651089276204279, 0.0917868944477396, 0.9708204757112874]","[0.04423361748327906, -0.336122584308424, -0.21060946708920925, 0.38778348313045086, 0.387781665130424, -0.41556726005917394, 0.7256398574822099]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08491631713917955,0.03203472292017899,data: 0.0,"(-0.28708699345588684, 0.66500324010849, 0.046392425894737244, 2.113076686859131, -2.304750442504883, 0.1676546186208725)",TO/active
7.278114080429077,"[0.16420045102117195, 0.23075557757492998, -0.09104841988772576, -0.21227977586964866, 0.06431280440729967, 0.09267758987498416, 0.9706760655754136]","[0.04123846625863249, -0.3336820863695708, -0.2117433455696277, 0.39093252099792075, 0.3894710663693126, -0.41880447895728223, 0.7211704797706855]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08463234128112947,0.032029997450959725,data: 0.0,"(-0.28660866618156433, 0.664910614490509, 0.0456860177218914, 2.1141958236694336, -2.3030569553375244, 0.17013297975063324)",TO/active
7.378147125244141,"[0.16430262374906357, 0.23090863276101783, -0.09095030405222747, -0.21285205293473872, 0.06403509816359004, 0.09266618639292157, 0.9705701868819374]","[0.03803881547395117, -0.3312671638781965, -0.2130959054502663, 0.3928773179109979, 0.3927522739304158, -0.4213386476275074, 0.716845037932865]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08455624081684807,0.03203589753981607,data: 0.0,"(-0.2851271629333496, 0.6633498668670654, 0.04503622278571129, 2.1151645183563232, -2.302060604095459, 0.17233335971832275)",TO/active
7.478118419647217,"[0.1643046806857993, 0.23067294898774582, -0.0913139863833992, -0.21406159059323973, 0.06567884319818966, 0.09244442385482815, 0.9702154160221269]","[0.034404519963199445, -0.32908426953281295, -0.21491088382551898, 0.39491217237838994, 0.3969395868537431, -0.42501807299652156, 0.7112263902036275]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08462329251866463,0.03191066876943631,data: 0.0,"(-0.2831706702709198, 0.6608627438545227, 0.04450678825378418, 2.117114305496216, -2.3014352321624756, 0.1735631823539734)",TO/active
7.57811975479126,"[0.16365110968732904, 0.23101821153396868, -0.09133771834144537, -0.21336258963644064, 0.0673254476865988, 0.09151808690102156, 0.9703443353817284]","[0.0312693823969324, -0.32708387477670786, -0.21667118825509735, 0.3958453894923246, 0.40130205547180836, -0.42714929804254237, 0.7069699888068336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08526885158098166,0.031595060748362505,data: 0.0,"(-0.28065282106399536, 0.656976580619812, 0.04318908229470253, 2.1166305541992188, -2.3016679286956787, 0.17658737301826477)",TO/active
7.678123950958252,"[0.1634564785742672, 0.2321906403562695, -0.09076829666305954, -0.21149702524925354, 0.06723299355929696, 0.09158296494025765, 0.9707529517959359]","[0.03016504483673071, -0.32656049135082976, -0.21806610902874002, 0.3973830813627411, 0.4033535611561641, -0.42901771198713573, 0.7038013882840936]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08576102327672169,0.03106183933069312,data: 0.0,"(-0.2784312069416046, 0.6533887386322021, 0.04236094653606415, 2.1161022186279297, -2.3021183013916016, 0.17751845717430115)",TO/active
7.778116941452026,"[0.16311629655076154, 0.23305440180043738, -0.09042052155143869, -0.2104012687606353, 0.06669586620938457, 0.09226856051136471, 0.9709631714311592]","[0.029182691292566763, -0.32674562549684305, -0.21870388192514045, 0.39788232347847086, 0.4043976286631586, -0.4308109222831643, 0.7018220314556367]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08602349469279762,0.03089672169888119,data: 0.0,"(-0.2769477367401123, 0.6501083374023438, 0.041026998311281204, 2.1150851249694824, -2.301591396331787, 0.17879042029380798)",TO/active
7.878092050552368,"[0.16238108036420007, 0.23369285109303434, -0.09067666861219885, -0.209470897629188, 0.06762070381065441, 0.09326509977921629, 0.9710051516988707]","[0.027071369403128216, -0.3269337064571142, -0.21964061992626027, 0.39753642573939907, 0.407378660268209, -0.43325878269573853, 0.6987805410752571]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08626962640612477,0.030879597566590776,data: 0.0,"(-0.27649253606796265, 0.6478867530822754, 0.039937399327754974, 2.1144583225250244, -2.30029034614563, 0.1779967099428177)",TO/active
7.978118419647217,"[0.16257172304165493, 0.2330661115947395, -0.09081238262109241, -0.2108365480536618, 0.06734231366071694, 0.09325919261661127, 0.9707294606573634]","[0.023072398808536784, -0.3278485322891141, -0.2206791891015108, 0.39751043040217643, 0.4107715432676516, -0.4389550948352972, 0.693232011437097]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08597697165207076,0.031126670617810645,data: 0.0,"(-0.27633407711982727, 0.6458911895751953, 0.03896727412939072, 2.1142992973327637, -2.298840284347534, 0.1776113659143448)",TO/active
8.078161001205444,"[0.16217337329495368, 0.23230971558238128, -0.0914240252561178, -0.21193063362830616, 0.068387371745193, 0.09372579532541825, 0.9703731494668986]","[0.018019041721287623, -0.329342074892757, -0.22120198836635924, 0.396948339954583, 0.41312998125444766, -0.44522834073933093, 0.6881332418932412]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08583387958168366,0.0315754089620362,data: 0.0,"(-0.2764575481414795, 0.6433262228965759, 0.03784015774726868, 2.1146960258483887, -2.2980096340179443, 0.17842917144298553)",TO/active
8.178121089935303,"[0.16203640833392494, 0.23130539843979123, -0.09195389419139872, -0.21345636074765006, 0.06955492406546228, 0.09292304638413032, 0.9700328870947157]","[0.012003772613702907, -0.33176633624391777, -0.22106467312630113, 0.395713229625532, 0.41376604105860004, -0.4520139655262464, 0.6840263723974841]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08568311574815107,0.032191754427368116,data: 0.0,"(-0.27728375792503357, 0.6398383378982544, 0.0371427983045578, 2.115025281906128, -2.2982943058013916, 0.1796920895576477)",TO/active
8.2781503200531,"[0.1635847479252479, 0.22994459127385683, -0.09231936741374662, -0.2157924216120885, 0.06983294170622978, 0.09034969311230051, 0.9697391009864246]","[0.010746123838883369, -0.3333101727316003, -0.2203205740196456, 0.39578493578002233, 0.41154532242487596, -0.4544116553294444, 0.6837358990871865]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08516820462022381,0.03257551620531522,data: 0.0,"(-0.2787275016307831, 0.6355441808700562, 0.036712273955345154, 2.1157066822052, -2.299333095550537, 0.18163149058818817)",TO/active
8.378125429153442,"[0.16448995097381006, 0.22922168849394248, -0.09218974316427266, -0.2169867051291141, 0.06835607948784939, 0.08938146473983147, 0.9696675564105586]","[0.01277420217538511, -0.33310957656668955, -0.219828040085215, 0.39629441270521515, 0.40994840863764015, -0.4526188157883079, 0.6855867912295885]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08478995006810863,0.03262278915531759,data: 0.0,"(-0.2801322042942047, 0.6315147280693054, 0.03646766394376755, 2.1155357360839844, -2.300797700881958, 0.18401598930358887)",TO/active
8.478157043457031,"[0.16337672677317602, 0.23046977003113261, -0.0923208120440817, -0.21615733553636107, 0.06804964320178454, 0.09258084857025897, 0.9695741533435909]","[0.01698775936035539, -0.32979492817169204, -0.21979482814562212, 0.3959268597320106, 0.41115266400818085, -0.44472757448812283, 0.6902266244586885]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08485656460445523,0.032350371359864134,data: 0.0,"(-0.2810235917568207, 0.6298695802688599, 0.03651206195354462, 2.115910768508911, -2.302517890930176, 0.1851903200149536)",TO/active
8.578123569488525,"[0.16204978303157622, 0.23160201544658965, -0.09208213630941116, -0.21512318581547218, 0.06672736717846955, 0.09595316697338241, 0.9695681838539307]","[0.02079045353388803, -0.3261508988174444, -0.2193659988227128, 0.39692820722253436, 0.41012812502600143, -0.4370408248358926, 0.6951533908430028]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08503780940132241,0.03207062323755376,data: 0.0,"(-0.2807690501213074, 0.6303974390029907, 0.036957670003175735, 2.116617441177368, -2.3026769161224365, 0.1848582923412323)",TO/active
8.678126573562622,"[0.16065002536963294, 0.2320776735484105, -0.09250602412961438, -0.21490726261878612, 0.06729396518940779, 0.09896920815967772, 0.9692736902232683]","[0.023860134619027862, -0.31968055002293017, -0.2187925488014295, 0.3993540883943451, 0.4090808937076063, -0.42795003182781843, 0.7000199316767178]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08517660711321795,0.03192721966160062,data: 0.0,"(-0.27940210700035095, 0.632080614566803, 0.037377044558525085, 2.1197257041931152, -2.2993955612182617, 0.18461434543132782)",TO/active
8.778123378753662,"[0.16021378232012776, 0.2312654509572145, -0.09317148595479265, -0.21638606567423752, 0.06906361751699422, 0.09815826253251009, 0.9689025971758409]","[0.02424066250828469, -0.3154323855978667, -0.21893878837721692, 0.40126257699071366, 0.4100814414798663, -0.42491557494690213, 0.7001916236489194]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08518593316647798,0.03198381497071139,data: 0.0,"(-0.27583613991737366, 0.6344634294509888, 0.038390062749385834, 2.122965097427368, -2.295266628265381, 0.18462520837783813)",TO/active
8.878124713897705,"[0.16110493672730267, 0.22970913751862976, -0.09371846187614415, -0.21870455975168518, 0.07027260394214278, 0.0953890760759798, 0.9685716291758616]","[0.024489473495217788, -0.313982274971498, -0.21879700062665097, 0.402056479986511, 0.4103209019367769, -0.4241099379917968, 0.7000843555109918]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.084824202811581,0.03220076575433804,data: 0.0,"(-0.2713050842285156, 0.63612961769104, 0.03891816362738609, 2.123974561691284, -2.292618989944458, 0.18641410768032074)",TO/active
8.978120565414429,"[0.16165048287305775, 0.22969272190861748, -0.0936670902630244, -0.21926322459987188, 0.07069984186199814, 0.09403300101246032, 0.968546831815243]","[0.023613868212977132, -0.3164206853495963, -0.21852634350712608, 0.40131568673295287, 0.4090755390382838, -0.42676609193086995, 0.6996239173446321]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08492300612763458,0.03230230850059993,data: 0.0,"(-0.2671859860420227, 0.6372249126434326, 0.039600953459739685, 2.12312650680542, -2.2929303646087646, 0.1873069852590561)",TO/active
9.078149318695068,"[0.16102100467083758, 0.2303262919881981, -0.09371642949254393, -0.21867565115246518, 0.07156318068265634, 0.09470508129488622, 0.9685507825305574]","[0.022990676265777856, -0.3176814285883314, -0.21857124070291473, 0.4003024635094422, 0.409416158996074, -0.4276861790605745, 0.6994432633900618]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08526396022637316,0.032312376657039954,data: 0.0,"(-0.2649846374988556, 0.6376087069511414, 0.04011422395706177, 2.1221587657928467, -2.293689250946045, 0.18799416720867157)",TO/active
9.1781325340271,"[0.16028145656742004, 0.230758266573246, -0.09376792165531149, -0.2187237562819415, 0.07170143292723592, 0.09652692124334505, 0.9683498213091075]","[0.02286731141661041, -0.31890318787116195, -0.21853804665032106, 0.4000523866633015, 0.40893272034987804, -0.4290442127575225, 0.6990373249344578]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08538861307100495,0.03230839099087879,data: 0.0,"(-0.2647416293621063, 0.6374250054359436, 0.040227483958005905, 2.1220102310180664, -2.293663740158081, 0.18905825912952423)",TO/active
9.278126239776611,"[0.15929733174801972, 0.23046788382583347, -0.09446805913212482, -0.2198319673097465, 0.07336073475090657, 0.09791675519642846, 0.967834912470787]","[0.02165960561457254, -0.3188903202470358, -0.218731658206181, 0.39998438770738154, 0.4098468413541311, -0.43048650334133304, 0.6976527980760524]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08546666145522908,0.032454329952331246,data: 0.0,"(-0.2652137875556946, 0.6370196342468262, 0.040237270295619965, 2.1229684352874756, -2.2930967807769775, 0.19076921045780182)",TO/active
9.378123044967651,"[0.1588983711412193, 0.22875967010461826, -0.09533598447587562, -0.2228582818537061, 0.07502527715779958, 0.09743444787991733, 0.9670635565271528]","[0.022221397763324897, -0.32007834388980927, -0.21841224423358618, 0.3970060454432047, 0.41129315323017057, -0.42941038968034945, 0.6991644007113798]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08520103456522646,0.03273063423018859,data: 0.0,"(-0.26544705033302307, 0.6362352967262268, 0.04009241238236427, 2.123957872390747, -2.29258394241333, 0.19408217072486877)",TO/active
9.47813105583191,"[0.15958724493976514, 0.2278397275754554, -0.09532226437942824, -0.2243942963524641, 0.07506943918544462, 0.09517320906446365, 0.9669301108876676]","[0.024021104924490593, -0.32270135340040423, -0.2180981081861056, 0.3955665422685407, 0.41056836873521435, -0.42969275015299596, 0.7002320084784545]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08498856739808268,0.03272957360863667,data: 0.0,"(-0.2658127546310425, 0.6354934573173523, 0.040088627487421036, 2.1248559951782227, -2.2926652431488037, 0.19751407206058502)",TO/active
9.578169584274292,"[0.16013912240218353, 0.22783144169151645, -0.09500737234644789, -0.22423001043145332, 0.0745394562980782, 0.094274417417943, 0.9670972578273628]","[0.027307259890391882, -0.3264045281252101, -0.21751068339550345, 0.3929522832280413, 0.4092621671887284, -0.428598821652535, 0.7031330113797201]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08500882782491921,0.03261486691280104,data: 0.0,"(-0.2666027247905731, 0.635728120803833, 0.04010990262031555, 2.1249961853027344, -2.2939467430114746, 0.20001378655433655)",TO/active
9.678118705749512,"[0.1592129037582896, 0.22878478631368154, -0.09527123142951642, -0.2227278525221393, 0.07615411591040211, 0.09524510864609115, 0.9672234610573587]","[0.030033934152893266, -0.3293002900893189, -0.2170719017363396, 0.3902698226982865, 0.4091028900754289, -0.42697071066078407, 0.7057055356597428]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08542084436477164,0.03259051805712606,data: 0.0,"(-0.268410861492157, 0.6372053027153015, 0.039781082421541214, 2.123831033706665, -2.2949576377868652, 0.20169730484485626)",TO/active
9.778120517730713,"[0.15819114022552883, 0.2283989619390551, -0.0959060838843231, -0.22333376604637564, 0.07753007402108109, 0.09575712587042354, 0.9669238281327357]","[0.03340620560242181, -0.3329427517253171, -0.2161809339698177, 0.3873603395728624, 0.40818659089718295, -0.4263211482357958, 0.7082273313736521]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08544017314144428,0.032872241799284066,data: 0.0,"(-0.2708590626716614, 0.639681339263916, 0.03955934941768646, 2.1232759952545166, -2.2950665950775146, 0.20239390432834625)",TO/active
9.878158330917358,"[0.15822941424785722, 0.22747913868874142, -0.09625892839166313, -0.2245294536482881, 0.07852334234190876, 0.09527664962184693, 0.9666141780403869]","[0.036542386707135964, -0.33518701193124534, -0.21572154582008313, 0.38543459943013697, 0.4077641346443356, -0.4248710015712446, 0.7103894791476947]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08534594709069394,0.03289437842773287,data: 0.0,"(-0.27351534366607666, 0.6425071358680725, 0.03969950973987579, 2.1230521202087402, -2.2949795722961426, 0.20298568904399872)",TO/active
9.978135347366333,"[0.1582190228458193, 0.22730303383600395, -0.09629754349727986, -0.22524419422635014, 0.07878619229175549, 0.09565627709117071, 0.9663889825140526]","[0.03971594588416403, -0.336427281737621, -0.2152835286226249, 0.38421264316809745, 0.40708127323041593, -0.42261543633704823, 0.7127844518397788]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08534992887149753,0.032841152943884934,data: 0.0,"(-0.2759002447128296, 0.6453763246536255, 0.039405457675457, 2.122528076171875, -2.2950496673583984, 0.20513750612735748)",TO/active
